[2022-10-11 09:13:29,897][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:13:51,887][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:14:31,126][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 09:14:42,240][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 09:14:46,066][set_app.py 554][INFO]: 退出登录成功，用例无异常！
[2022-10-11 09:14:49,576][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 09:14:52,192][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:15:25,071][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:15:25,071][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:15:45,707][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:15:45,707][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:15:53,305][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 09:15:53,305][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 09:15:59,225][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 09:15:59,225][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 09:16:05,046][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 09:16:05,046][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 09:16:10,789][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 09:16:10,789][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 09:16:32,507][set_app.py 554][INFO]: 退出登录成功，用例无异常！
[2022-10-11 09:16:32,507][set_app.py 554][INFO]: 退出登录成功，用例无异常！
[2022-10-11 09:16:54,272][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:16:54,272][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:17:07,432][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:17:07,432][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:17:40,564][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:17:40,564][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:17:40,564][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:18:01,165][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:18:01,165][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:18:01,165][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:18:27,311][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:18:27,311][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:18:27,311][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:18:42,229][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:18:42,229][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:18:42,229][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:19:15,394][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:19:15,394][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:19:15,394][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:19:15,394][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:19:36,379][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:19:36,379][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:19:36,379][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:19:36,379][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:20:14,743][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:20:14,743][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:20:14,743][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:20:14,743][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:47:58,212][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:48:20,190][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:52:04,800][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:52:27,403][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:53:05,311][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 09:53:16,588][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 09:53:20,421][set_app.py 554][INFO]: 退出登录成功，用例无异常！
[2022-10-11 09:53:23,849][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 09:53:26,284][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:53:59,482][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:53:59,482][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:54:20,483][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:54:20,483][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:54:28,171][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 09:54:28,171][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 09:54:33,901][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 09:54:33,901][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 09:54:39,815][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 09:54:39,815][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 09:54:45,750][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 09:54:45,750][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 09:54:57,475][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:54:57,475][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:55:30,078][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:55:30,078][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:55:30,078][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:55:51,731][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:55:51,731][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:55:51,731][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:56:19,629][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:56:19,629][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:56:19,629][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 09:56:34,956][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:56:34,956][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:56:34,956][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:57:09,449][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:57:09,449][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:57:09,449][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:57:09,449][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 09:57:30,414][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:57:30,414][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:57:30,414][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:57:30,414][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 09:58:08,840][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:58:08,840][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:58:08,840][set_app.py 60][INFO]: APP关闭！
[2022-10-11 09:58:08,840][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:21:36,595][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:21:58,897][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:22:14,530][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:22:16,782][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:23:30,505][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:23:49,023][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:23:51,284][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:24:48,667][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:25:11,177][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:25:48,371][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 10:25:59,891][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 10:26:03,708][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:26:07,171][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:26:09,747][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:34:56,097][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:35:18,107][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:35:54,048][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 10:36:05,420][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 10:36:09,707][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:36:13,044][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:36:15,644][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:41:00,805][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:41:24,230][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:41:42,188][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:41:44,692][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:42:20,146][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:42:20,146][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:42:40,777][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:42:40,777][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:42:48,448][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 10:42:48,448][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 10:42:54,355][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 10:42:54,355][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 10:43:00,195][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 10:43:00,195][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 10:43:06,081][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 10:43:06,081][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 10:43:27,783][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:43:27,783][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:43:50,230][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:43:50,230][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:44:04,105][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:44:04,105][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:44:39,923][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:44:39,923][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:44:39,923][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:45:03,583][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:45:03,583][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:45:03,583][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:45:30,732][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:45:30,732][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:45:30,732][set_app.py 324][INFO]: 头像更换成功，用例无异常！
[2022-10-11 10:45:42,243][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:45:42,243][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:45:42,243][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:46:22,917][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:46:22,917][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:46:22,917][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:46:22,917][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:46:43,918][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:46:43,918][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:46:43,918][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:46:43,918][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:47:21,155][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:47:21,155][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:47:21,155][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:47:21,155][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:53:00,479][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:53:22,405][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:54:00,947][set_app.py 192][INFO]: 地址自动获取成功，用例正常！
[2022-10-11 10:54:12,957][set_app.py 173][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-11 10:54:16,740][set_app.py 557][INFO]: 退出登录成功，用例无异常！
[2022-10-11 10:54:20,321][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-11 10:54:22,922][set_app.py 60][INFO]: APP关闭！
[2022-10-11 10:54:58,427][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:54:58,427][set_app.py 53][INFO]: APP启动并允许所有权限！
[2022-10-11 10:55:19,926][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:55:19,926][set_app.py 94][INFO]: 使用密码登录成功，用例无异常！
[2022-10-11 10:55:27,337][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 10:55:27,337][set_app.py 267][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-11 10:55:33,243][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 10:55:33,243][set_app.py 269][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-11 10:55:39,099][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 10:55:39,099][set_app.py 271][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-11 10:55:44,926][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 10:55:44,926][set_app.py 273][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-11 10:56:09,930][set_app.py 557][INFO]: 退出登录成功，用例无异常！
