[2022-10-09 09:16:42,883][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:17:04,834][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:17:09,128][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:19:08,825][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:19:30,946][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:19:56,938][set_app.py 96][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:20:17,467][set_app.py 76][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:20:30,836][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:37:10,871][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:37:31,528][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:37:58,329][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:38:21,669][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:38:45,218][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:38:47,729][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:39:21,217][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:39:21,217][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:39:43,358][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:39:43,358][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:40:10,271][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:40:10,271][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:40:30,820][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:40:30,820][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:40:45,118][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:40:45,118][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:41:18,294][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:41:18,294][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:41:18,294][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:41:40,188][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:41:40,188][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:41:40,188][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:42:17,585][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:42:17,585][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:42:17,585][set_app.py 210][INFO]: 地址自动获取成功，用例正常！
[2022-10-09 09:42:28,987][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:42:28,987][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:42:28,987][set_app.py 191][INFO]: 使点击地址后，地图确认发生了变化，用例无异常！
[2022-10-09 09:42:38,516][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:42:38,516][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:42:38,516][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:42:40,693][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:42:40,693][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:42:40,693][set_app.py 121][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-09 09:43:16,605][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:43:16,605][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:43:16,605][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:43:47,773][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:43:47,773][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:43:47,773][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:43:47,773][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:47:26,300][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:47:47,505][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:47:56,476][set_app.py 285][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-09 09:48:02,323][set_app.py 287][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-09 09:48:08,299][set_app.py 289][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-09 09:48:14,154][set_app.py 291][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-09 09:48:16,601][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:50:33,640][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:50:54,724][set_app.py 75][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:51:03,012][set_app.py 285][INFO]: 输入语音:  打开所有空调获得响应为：好的，正在为您打开所有空调
[2022-10-09 09:51:08,886][set_app.py 287][INFO]: 输入语音:  打开卧室空调获得响应为：好的，正在为您打开卧室空调
[2022-10-09 09:51:14,688][set_app.py 289][INFO]: 输入语音:  开始空调获得响应为：问题听懂了，可惜我还不会回答您，我去学习了
[2022-10-09 09:51:20,440][set_app.py 291][INFO]: 输入语音:  关闭空调获得响应为：请指定具体的具体的空调名称（中文）
[2022-10-09 09:51:22,822][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:51:55,853][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:51:55,853][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:52:16,564][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:52:16,564][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:52:43,001][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:52:43,001][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:53:08,117][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:53:08,117][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:53:34,126][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:53:34,126][set_app.py 342][INFO]: 头像更换成功，用例无异常！
[2022-10-09 09:53:36,652][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:53:36,652][set_app.py 59][INFO]: APP关闭！
[2022-10-09 09:54:11,534][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:54:11,534][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:54:11,534][set_app.py 52][INFO]: APP启动并允许所有权限！
[2022-10-09 09:54:33,628][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:54:33,628][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:54:33,628][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:54:59,329][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:54:59,329][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:54:59,329][set_app.py 113][INFO]: 退出登录成功，用例无异常！
[2022-10-09 09:55:19,940][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
[2022-10-09 09:55:19,940][set_app.py 93][INFO]: 使用密码登录成功，用例无异常！
