[2022-10-13 09:00:49,254][set_app.py 49][INFO]: APP启动并允许所有权限！
[2022-10-13 09:01:11,558][set_app.py 72][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 09:01:14,353][set_app.py 56][INFO]: APP关闭！
[2022-10-13 09:06:53,504][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 09:07:15,420][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 09:07:18,187][set_app.py 57][INFO]: APP关闭！
[2022-10-13 09:08:59,400][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 09:09:21,450][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 09:09:24,167][set_app.py 57][INFO]: APP关闭！
[2022-10-13 09:10:10,265][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 09:10:32,251][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 09:10:35,017][set_app.py 57][INFO]: APP关闭！
[2022-10-13 11:30:57,222][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 11:31:14,222][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 11:31:19,622][set_app.py 57][INFO]: APP关闭！
[2022-10-13 11:32:54,214][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 11:33:11,776][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 11:33:17,348][set_app.py 57][INFO]: APP关闭！
[2022-10-13 11:34:18,952][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 11:34:35,900][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 11:34:40,986][set_app.py 57][INFO]: APP关闭！
[2022-10-13 11:35:28,945][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 11:35:46,456][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 11:35:50,702][set_app.py 57][INFO]: APP关闭！
[2022-10-13 13:25:28,307][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 13:25:45,385][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 13:25:51,500][set_app.py 57][INFO]: APP关闭！
[2022-10-13 13:26:45,512][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 13:27:02,493][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 13:27:10,172][set_app.py 57][INFO]: APP关闭！
[2022-10-13 13:53:20,197][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 13:53:37,542][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 13:53:42,592][set_app.py 569][INFO]: 退出登录成功，用例无异常！
[2022-10-13 13:53:46,182][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 13:53:48,784][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:00:07,310][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:00:19,476][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:00:22,111][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:01:36,433][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:01:48,584][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:01:51,296][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:03:11,330][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:03:28,293][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 14:03:33,403][set_app.py 569][INFO]: 退出登录成功，用例无异常！
[2022-10-13 14:03:36,653][set_app.py 103][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:03:39,295][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:15:13,155][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:15:25,357][set_app.py 105][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:15:28,043][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:20:18,722][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:20:33,588][set_app.py 107][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:20:36,205][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:22:23,235][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:22:38,069][set_app.py 107][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:22:40,780][set_app.py 57][INFO]: APP关闭！
[2022-10-13 14:28:29,637][set_app.py 50][INFO]: APP启动并允许所有权限！
[2022-10-13 14:28:48,821][set_app.py 77][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 14:28:54,347][set_app.py 573][INFO]: 退出登录成功，用例无异常！
[2022-10-13 14:28:57,668][set_app.py 107][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 14:29:00,261][set_app.py 57][INFO]: APP关闭！
[2022-10-13 15:46:23,499][set_app.py 51][INFO]: APP启动并允许所有权限！
[2022-10-13 15:46:43,000][set_app.py 78][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 15:46:48,665][set_app.py 108][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 15:46:51,281][set_app.py 58][INFO]: APP关闭！
[2022-10-13 15:49:21,814][set_app.py 51][INFO]: APP启动并允许所有权限！
[2022-10-13 15:49:33,766][set_app.py 108][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 15:49:36,312][set_app.py 58][INFO]: APP关闭！
[2022-10-13 15:55:37,840][set_app.py 54][INFO]: APP启动并允许所有权限！
[2022-10-13 15:55:49,883][set_app.py 111][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 15:55:52,529][set_app.py 61][INFO]: APP关闭！
[2022-10-13 16:47:20,605][set_app.py 54][INFO]: APP启动并允许所有权限！
[2022-10-13 16:47:39,684][set_app.py 81][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 16:47:45,504][set_app.py 111][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 16:47:48,180][set_app.py 61][INFO]: APP关闭！
[2022-10-13 16:51:37,897][set_app.py 54][INFO]: APP启动并允许所有权限！
[2022-10-13 16:51:49,926][set_app.py 111][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 16:51:52,412][set_app.py 61][INFO]: APP关闭！
[2022-10-13 16:55:32,188][set_app.py 54][INFO]: APP启动并允许所有权限！
[2022-10-13 16:55:51,671][set_app.py 81][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 16:55:55,247][set_app.py 111][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 16:55:58,543][set_app.py 61][INFO]: APP关闭！
[2022-10-13 17:16:47,418][set_app.py 54][INFO]: APP启动并允许所有权限！
[2022-10-13 17:17:07,748][set_app.py 81][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:17:13,533][set_app.py 111][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 17:17:16,123][set_app.py 61][INFO]: APP关闭！
[2022-10-13 17:19:56,323][set_app.py 44][INFO]: APP启动并允许所有权限！
[2022-10-13 17:20:09,804][set_app.py 73][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:20:13,199][set_app.py 51][INFO]: APP关闭！
[2022-10-13 17:23:07,220][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:23:13,111][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:24:34,281][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:24:40,200][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:26:00,655][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:26:14,110][set_app.py 68][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:26:17,841][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:47:44,962][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:47:50,078][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:49:01,445][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:49:13,544][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:50:22,896][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:50:30,749][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:51:14,701][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:51:21,874][set_app.py 74][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:51:24,688][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:52:03,751][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:52:10,313][set_app.py 74][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:52:13,077][set_app.py 47][INFO]: APP关闭！
[2022-10-13 17:52:59,708][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 17:53:09,462][set_app.py 74][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 17:53:13,057][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:06:30,050][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:06:40,125][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:06:43,892][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:08:07,588][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:08:18,705][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:08:23,729][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:09:40,715][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:09:51,106][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:09:59,020][set_app.py 91][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 18:10:01,678][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:11:18,557][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:11:28,457][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:11:35,904][set_app.py 91][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 18:11:38,439][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:12:35,144][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:12:44,887][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:12:52,508][set_app.py 91][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 18:12:55,094][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:16:56,654][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:17:07,181][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
[2022-10-13 18:17:14,081][set_app.py 91][INFO]: 判断是否记住密码用例通过，无异常！
[2022-10-13 18:17:16,742][set_app.py 47][INFO]: APP关闭！
[2022-10-13 18:19:36,046][set_app.py 40][INFO]: APP启动并允许所有权限！
[2022-10-13 18:19:46,312][set_app.py 61][INFO]: 使用密码登录成功，用例无异常！
